Time,Displacement,Force
"7.6000","0.3043","0.0006"
"7.7000","0.3090","0.0006"
"7.8000","0.3128","0.0006"
"7.9000","0.3162","0.0006"
"8.0000","0.3201","0.0006"
"8.1000","0.3246","0.0006"
"8.2000","0.3287","0.0006"
"8.3000","0.3328","0.0006"
"8.4000","0.3374","0.0006"
"8.5000","0.3418","0.0007"
"8.6000","0.3458","0.0007"
"8.7000","0.3496","0.0007"
"8.8000","0.3538","0.0007"
"8.9000","0.3583","0.0007"
"9.0000","0.3625","0.0007"
"9.1000","0.3661","0.0007"
"9.2000","0.3696","0.0007"
"9.3000","0.3739","0.0007"
"9.4000","0.3785","0.0008"
"9.5000","0.3828","0.0008"
"9.6000","0.3874","0.0008"
"9.7000","0.3920","0.0008"
"9.8000","0.3961","0.0008"
"9.9000","0.3999","0.0008"
"10.0000","0.4039","0.0008"
"10.1000","0.4084","0.0008"
"10.2000","0.4128","0.0009"
"10.3000","0.4165","0.0008"
"10.4000","0.4200","0.0009"
"10.5000","0.4238","0.0009"
"10.6000","0.4285","0.0009"
"10.7000","0.4329","0.0009"
"10.8000","0.4373","0.0009"
"10.9000","0.4421","0.0009"
"11.0000","0.4464","0.0009"
"11.1000","0.4502","0.0009"
"11.2000","0.4538","0.0009"
"11.3000","0.4578","0.0010"
"11.4000","0.4623","0.0010"
"11.5000","0.4666","0.0010"
"11.6000","0.4701","0.0010"
"11.7000","0.4739","0.0010"
"11.8000","0.4783","0.0010"
"11.9000","0.4828","0.0010"
"12.0000","0.4871","0.0010"
"12.1000","0.4918","0.0010"
"12.2000","0.4962","0.0011"
"12.3000","0.5001","0.0011"
"12.4000","0.5038","0.0011"
"12.5000","0.5078","0.0011"
"12.6000","0.5125","0.0011"
"12.7000","0.5172","0.0011"
"12.8000","0.5210","0.0011"
"12.9000","0.5244","0.0011"
"13.0000","0.5283","0.0011"
"13.1000","0.5328","0.0012"
"13.2000","0.5369","0.0012"
"13.3000","0.5410","0.0012"
"13.4000","0.5454","0.0012"
"13.5000","0.5499","0.0012"
"13.6000","0.5539","0.0012"
"13.7000","0.5579","0.0012"
"13.8000","0.5622","0.0013"
"13.9000","0.5669","0.0013"
"14.0000","0.5712","0.0013"
"14.1000","0.5747","0.0013"
"14.2000","0.5783","0.0013"
"14.3000","0.5826","0.0013"
"14.4000","0.5871","0.0014"
"14.5000","0.5915","0.0014"
"14.6000","0.5963","0.0014"
"14.7000","0.6007","0.0014"
"14.8000","0.6047","0.0015"
"14.9000","0.6084","0.0015"
"15.0000","0.6123","0.0015"
"15.1000","0.6166","0.0015"
"15.2000","0.6209","0.0015"
"15.3000","0.6248","0.0016"
"15.4000","0.6283","0.0016"
"15.5000","0.6322","0.0016"
"15.6000","0.6369","0.0016"
"15.7000","0.6413","0.0017"
"15.8000","0.6456","0.0017"
"15.9000","0.6502","0.0017"
"16.0000","0.6545","0.0017"
"16.1000","0.6584","0.0017"
"16.2000","0.6620","0.0018"
"16.3000","0.6659","0.0018"
"16.4000","0.6705","0.0018"
"16.5000","0.6750","0.0019"
"16.6000","0.6786","0.0019"
"16.7000","0.6823","0.0019"
"16.8000","0.6865","0.0019"
"16.9000","0.6912","0.0020"
"17.0000","0.6955","0.0020"
"17.1000","0.7002","0.0020"
"17.2000","0.7047","0.0021"
"17.3000","0.7087","0.0021"
"17.4000","0.7123","0.0021"
"17.5000","0.7164","0.0021"
"17.6000","0.7209","0.0022"
"17.7000","0.7254","0.0022"
"17.8000","0.7292","0.0022"
"17.9000","0.7328","0.0023"
"18.0000","0.7368","0.0023"
"18.1000","0.7413","0.0023"
"18.2000","0.7455","0.0024"
"18.3000","0.7498","0.0024"
"18.4000","0.7544","0.0025"
"18.5000","0.7586","0.0025"
"18.6000","0.7624","0.0025"
"18.7000","0.7661","0.0025"
"18.8000","0.7701","0.0026"
"18.9000","0.7746","0.0026"
"19.0000","0.7788","0.0027"
"19.1000","0.7824","0.0027"
"19.2000","0.7859","0.0027"
"19.3000","0.7901","0.0028"
"19.4000","0.7949","0.0028"
"19.5000","0.7993","0.0029"
"19.6000","0.8042","0.0029"
"19.7000","0.8089","0.0029"
"19.8000","0.8130","0.0030"
"19.9000","0.8168","0.0030"
"20.0000","0.8208","0.0030"
"20.1000","0.8254","0.0031"
"20.2000","0.8296","0.0031"
"20.3000","0.8333","0.0031"
"20.4000","0.8368","0.0032"
"20.5000","0.8406","0.0032"
"20.6000","0.8451","0.0033"
"20.7000","0.8494","0.0033"
"20.8000","0.8537","0.0033"
"20.9000","0.8581","0.0034"
"21.0000","0.8625","0.0034"
"21.1000","0.8666","0.0035"
"21.2000","0.8703","0.0035"
"21.3000","0.8745","0.0035"
"21.4000","0.8791","0.0036"
"21.5000","0.8834","0.0036"
"21.6000","0.8870","0.0037"
"21.7000","0.8907","0.0037"
"21.8000","0.8951","0.0038"
"21.9000","0.8998","0.0038"
"22.0000","0.9043","0.0039"
"22.1000","0.9089","0.0039"
"22.2000","0.9132","0.0040"
"22.3000","0.9172","0.0040"
"22.4000","0.9209","0.0040"
"22.5000","0.9248","0.0041"
"22.6000","0.9293","0.0041"
"22.7000","0.9338","0.0042"
"22.8000","0.9375","0.0042"
"22.9000","0.9409","0.0043"
"23.0000","0.9447","0.0043"
"23.1000","0.9493","0.0044"
"23.2000","0.9535","0.0044"
"23.3000","0.9577","0.0045"
"23.4000","0.9623","0.0045"
"23.5000","0.9667","0.0046"
"23.6000","0.9708","0.0046"
"23.7000","0.9747","0.0047"
"23.8000","0.9789","0.0047"
"23.9000","0.9833","0.0048"
"24.0000","0.9874","0.0048"
"24.1000","0.9910","0.0049"
"24.2000","0.9947","0.0049"
"24.3000","0.9989","0.0050"
"24.4000","1.0035","0.0050"
"24.5000","1.0078","0.0051"
"24.6000","1.0125","0.0051"
"24.7000","1.0171","0.0052"
"24.8000","1.0213","0.0052"
"24.9000","1.0250","0.0053"
"25.0000","1.0290","0.0053"
"25.1000","1.0335","0.0054"
"25.2000","1.0378","0.0055"
"25.3000","1.0414","0.0055"
"25.4000","1.0449","0.0055"
"25.5000","1.0487","0.0056"
"25.6000","1.0532","0.0056"
"25.7000","1.0575","0.0057"
"25.8000","1.0618","0.0058"
"25.9000","1.0667","0.0058"
"26.0000","1.0713","0.0059"
"26.1000","1.0752","0.0060"
"26.2000","1.0789","0.0060"
"26.3000","1.0829","0.0060"
"26.4000","1.0875","0.0061"
"26.5000","1.0918","0.0062"
"26.6000","1.0954","0.0062"
"26.7000","1.0990","0.0062"
"26.8000","1.1033","0.0063"
"26.9000","1.1079","0.0064"
"27.0000","1.1121","0.0064"
"27.1000","1.1167","0.0065"
"27.2000","1.1211","0.0066"
"27.3000","1.1250","0.0066"
"27.4000","1.1287","0.0066"
"27.5000","1.1327","0.0067"
"27.6000","1.1372","0.0068"
"27.7000","1.1418","0.0068"
"27.8000","1.1458","0.0069"
"27.9000","1.1493","0.0069"
"28.0000","1.1532","0.0070"
"28.1000","1.1578","0.0070"
"28.2000","1.1620","0.0071"
"28.3000","1.1662","0.0072"
"28.4000","1.1709","0.0072"
"28.5000","1.1753","0.0073"
"28.6000","1.1792","0.0073"
"28.7000","1.1830","0.0074"
"28.8000","1.1872","0.0075"
"28.9000","1.1918","0.0075"
"29.0000","1.1961","0.0076"
"29.1000","1.1996","0.0076"
"29.2000","1.2031","0.0077"
"29.3000","1.2073","0.0078"
"29.4000","1.2119","0.0078"
"29.5000","1.2164","0.0079"
"29.6000","1.2211","0.0080"
"29.7000","1.2257","0.0080"
"29.8000","1.2297","0.0081"
"29.9000","1.2336","0.0081"
"30.0000","1.2375","0.0082"
"30.1000","1.2420","0.0083"
"30.2000","1.2463","0.0083"
"30.3000","1.2498","0.0084"
"30.4000","1.2532","0.0084"
"30.5000","1.2571","0.0085"
"30.6000","1.2617","0.0086"
"30.7000","1.2660","0.0086"
"30.8000","1.2703","0.0087"
"30.9000","1.2748","0.0088"
"31.0000","1.2792","0.0088"
"31.1000","1.2832","0.0089"
"31.2000","1.2869","0.0090"
"31.3000","1.2910","0.0090"
"31.4000","1.2956","0.0091"
"31.5000","1.2999","0.0092"
"31.6000","1.3035","0.0092"
"31.7000","1.3071","0.0093"
"31.8000","1.3116","0.0094"
"31.9000","1.3163","0.0094"
"32.0000","1.3207","0.0095"
"32.1000","1.3254","0.0096"
"32.2000","1.3297","0.0097"
"32.3000","1.3337","0.0097"
"32.4000","1.3374","0.0098"
"32.5000","1.3415","0.0099"
"32.6000","1.3459","0.0099"
"32.7000","1.3504","0.0100"
"32.8000","1.3541","0.0101"
"32.9000","1.3576","0.0101"
"33.0000","1.3615","0.0102"
"33.1000","1.3659","0.0103"
"33.2000","1.3701","0.0103"
"33.3000","1.3743","0.0104"
"33.4000","1.3788","0.0105"
"33.5000","1.3832","0.0106"
"33.6000","1.3874","0.0107"
"33.7000","1.3912","0.0107"
"33.8000","1.3955","0.0108"
"33.9000","1.4003","0.0109"
"34.0000","1.4046","0.0110"
"34.1000","1.4080","0.0110"
"34.2000","1.4116","0.0111"
"34.3000","1.4158","0.0112"
"34.4000","1.4202","0.0113"
"34.5000","1.4246","0.0113"
"34.6000","1.4293","0.0114"
"34.7000","1.4339","0.0115"
"34.8000","1.4379","0.0116"
"34.9000","1.4416","0.0117"
"35.0000","1.4455","0.0117"
"35.1000","1.4497","0.0118"
"35.2000","1.4540","0.0119"
"35.3000","1.4579","0.0120"
"35.4000","1.4614","0.0120"
"35.5000","1.4654","0.0121"
"35.6000","1.4700","0.0122"
"35.7000","1.4744","0.0123"
"35.8000","1.4787","0.0124"
"35.9000","1.4834","0.0125"
"36.0000","1.4879","0.0126"
"36.1000","1.4917","0.0127"
"36.2000","1.4954","0.0127"
"36.3000","1.4995","0.0128"
"36.4000","1.5042","0.0129"
"36.5000","1.5085","0.0130"
"36.6000","1.5121","0.0130"
"36.7000","1.5158","0.0131"
"36.8000","1.5202","0.0132"
"36.9000","1.5248","0.0133"
"37.0000","1.5292","0.0134"
"37.1000","1.5337","0.0135"
"37.2000","1.5381","0.0136"
"37.3000","1.5421","0.0136"
"37.4000","1.5458","0.0137"
"37.5000","1.5497","0.0138"
"37.6000","1.5541","0.0139"
"37.7000","1.5588","0.0140"
"37.8000","1.5627","0.0141"
"37.9000","1.5661","0.0141"
"38.0000","1.5700","0.0142"
"38.1000","1.5745","0.0143"
"38.2000","1.5787","0.0144"
"38.3000","1.5829","0.0145"
"38.4000","1.5875","0.0146"
"38.5000","1.5919","0.0147"
"38.6000","1.5958","0.0148"
"38.7000","1.5996","0.0148"
"38.8000","1.6036","0.0149"
"38.9000","1.6082","0.0150"
"39.0000","1.6124","0.0151"
"39.1000","1.6159","0.0152"
"39.2000","1.6193","0.0153"
"39.3000","1.6234","0.0154"
"39.4000","1.6280","0.0155"
"39.5000","1.6324","0.0156"
"39.6000","1.6373","0.0157"
"39.7000","1.6422","0.0158"
"39.8000","1.6464","0.0159"
"39.9000","1.6501","0.0160"
"40.0000","1.6542","0.0161"
"40.1000","1.6586","0.0162"
"40.2000","1.6630","0.0163"
"40.3000","1.6666","0.0163"
"40.4000","1.6699","0.0164"
"40.5000","1.6737","0.0165"
"40.6000","1.6784","0.0166"
"40.7000","1.6828","0.0167"
"40.8000","1.6872","0.0168"
"40.9000","1.6918","0.0169"
"41.0000","1.6962","0.0170"
"41.1000","1.7002","0.0171"
"41.2000","1.7039","0.0172"
"41.3000","1.7079","0.0173"
"41.4000","1.7124","0.0174"
"41.5000","1.7167","0.0175"
"41.6000","1.7204","0.0176"
"41.7000","1.7240","0.0177"
"41.8000","1.7285","0.0178"
"41.9000","1.7331","0.0179"
"42.0000","1.7375","0.0180"
"42.1000","1.7420","0.0181"
"42.2000","1.7462","0.0182"
"42.3000","1.7501","0.0183"
"42.4000","1.7539","0.0184"
"42.5000","1.7578","0.0185"
"42.6000","1.7623","0.0186"
"42.7000","1.7668","0.0187"
"42.8000","1.7708","0.0188"
"42.9000","1.7742","0.0189"
"43.0000","1.7781","0.0189"
"43.1000","1.7825","0.0191"
"43.2000","1.7866","0.0192"
"43.3000","1.7908","0.0193"
"43.4000","1.7955","0.0194"
"43.5000","1.8001","0.0195"
"43.6000","1.8042","0.0196"
"43.7000","1.8081","0.0197"
"43.8000","1.8123","0.0198"
"43.9000","1.8171","0.0199"
"44.0000","1.8214","0.0200"
"44.1000","1.8248","0.0201"
"44.2000","1.8283","0.0202"
"44.3000","1.8325","0.0203"
"44.4000","1.8371","0.0204"
"44.5000","1.8416","0.0205"
"44.6000","1.8462","0.0207"
"44.7000","1.8506","0.0208"
"44.8000","1.8547","0.0209"
"44.9000","1.8584","0.0209"
"45.0000","1.8623","0.0210"
"45.1000","1.8668","0.0212"
"45.2000","1.8712","0.0213"
"45.3000","1.8749","0.0214"
"45.4000","1.8782","0.0214"
"45.5000","1.8821","0.0215"
"45.6000","1.8866","0.0217"
"45.7000","1.8909","0.0218"
"45.8000","1.8952","0.0219"
"45.9000","1.8998","0.0220"
"46.0000","1.9043","0.0221"
"46.1000","1.9084","0.0222"
"46.2000","1.9122","0.0223"
"46.3000","1.9164","0.0224"
"46.4000","1.9210","0.0226"
"46.5000","1.9253","0.0227"
"46.6000","1.9288","0.0228"
"46.7000","1.9323","0.0228"
"46.8000","1.9365","0.0230"
"46.9000","1.9411","0.0231"
"47.0000","1.9455","0.0232"
"47.1000","1.9502","0.0234"
"47.2000","1.9545","0.0235"
"47.3000","1.9584","0.0236"
"47.4000","1.9620","0.0237"
"47.5000","1.9661","0.0238"
"47.6000","1.9706","0.0239"
"47.7000","1.9752","0.0240"
"47.8000","1.9790","0.0241"
"47.9000","1.9825","0.0242"
"48.0000","1.9864","0.0243"
"48.1000","1.9911","0.0245"
"48.2000","1.9954","0.0246"
"48.3000","1.9995","0.0247"
"48.4000","2.0042","0.0248"
"48.5000","2.0088","0.0250"
"48.6000","2.0128","0.0251"
"48.7000","2.0165","0.0252"
"48.8000","2.0207","0.0253"
"48.9000","2.0253","0.0254"
"49.0000","2.0295","0.0255"
"49.1000","2.0330","0.0256"
"49.2000","2.0365","0.0257"
"49.3000","2.0407","0.0258"
"49.4000","2.0451","0.0260"
"49.5000","2.0494","0.0261"
"49.6000","2.0540","0.0262"
"49.7000","2.0585","0.0264"
"49.8000","2.0627","0.0265"
"49.9000","2.0665","0.0266"
"50.0000","2.0704","0.0267"
"50.1000","2.0748","0.0268"
"50.2000","2.0791","0.0270"
"50.3000","2.0830","0.0271"
"50.4000","2.0865","0.0271"
"50.5000","2.0904","0.0273"
"50.6000","2.0949","0.0274"
"50.7000","2.0993","0.0275"
"50.8000","2.1038","0.0277"
"50.9000","2.1086","0.0278"
"51.0000","2.1130","0.0280"
"51.1000","2.1169","0.0281"
"51.2000","2.1206","0.0281"
"51.3000","2.1247","0.0283"
"51.4000","2.1292","0.0284"
"51.5000","2.1334","0.0285"
"51.6000","2.1371","0.0286"
"51.7000","2.1407","0.0287"
"51.8000","2.1451","0.0289"
"51.9000","2.1497","0.0290"
"52.0000","2.1540","0.0292"
"52.1000","2.1585","0.0293"
"52.2000","2.1629","0.0294"
"52.3000","2.1668","0.0295"
"52.4000","2.1706","0.0296"
"52.5000","2.1746","0.0298"
"52.6000","2.1793","0.0299"
"52.7000","2.1840","0.0301"
"52.8000","2.1876","0.0302"
"52.9000","2.1910","0.0303"
"53.0000","2.1949","0.0304"
"53.1000","2.1993","0.0305"
"53.2000","2.2035","0.0306"
"53.3000","2.2076","0.0308"
"53.4000","2.2122","0.0309"
"53.5000","2.2168","0.0311"
"53.6000","2.2208","0.0312"
"53.7000","2.2247","0.0313"
"53.8000","2.2290","0.0315"
"53.9000","2.2336","0.0316"
"54.0000","2.2378","0.0317"
"54.1000","2.2413","0.0318"
"54.2000","2.2449","0.0319"
"54.3000","2.2492","0.0321"
"54.4000","2.2536","0.0322"
"54.5000","2.2578","0.0324"
"54.6000","2.2624","0.0325"
"54.7000","2.2669","0.0327"
"54.8000","2.2710","0.0328"
"54.9000","2.2747","0.0329"
"55.0000","2.2786","0.0330"
"55.1000","2.2831","0.0332"
"55.2000","2.2877","0.0334"
"55.3000","2.2914","0.0335"
"55.4000","2.2949","0.0336"
"55.5000","2.2987","0.0337"
"55.6000","2.3032","0.0339"
"55.7000","2.3077","0.0340"
"55.8000","2.3122","0.0342"
"55.9000","2.3170","0.0343"
"56.0000","2.3215","0.0345"
"56.1000","2.3254","0.0346"
"56.2000","2.3292","0.0347"
"56.3000","2.3333","0.0349"
"56.4000","2.3378","0.0350"
"56.5000","2.3419","0.0352"
"56.6000","2.3455","0.0353"
"56.7000","2.3490","0.0354"
"56.8000","2.3532","0.0355"
"56.9000","2.3576","0.0357"
"57.0000","2.3617","0.0358"
"57.1000","2.3663","0.0360"
"57.2000","2.3709","0.0362"
"57.3000","2.3749","0.0363"
"57.4000","2.3786","0.0364"
"57.5000","2.3826","0.0365"
"57.6000","2.3872","0.0367"
"57.7000","2.3920","0.0369"
"57.8000","2.3959","0.0370"
"57.9000","2.3995","0.0371"
"58.0000","2.4034","0.0372"
"58.1000","2.4079","0.0374"
"58.2000","2.4122","0.0376"
"58.3000","2.4165","0.0377"
"58.4000","2.4211","0.0379"
"58.5000","2.4254","0.0380"
"58.6000","2.4293","0.0382"
"58.7000","2.4331","0.0383"
"58.8000","2.4374","0.0384"
"58.9000","2.4419","0.0386"
"59.0000","2.4459","0.0387"
"59.1000","2.4493","0.0388"
"59.2000","2.4528","0.0389"
"59.3000","2.4570","0.0391"
"59.4000","2.4615","0.0393"
"59.5000","2.4659","0.0394"
"59.6000","2.4705","0.0396"
"59.7000","2.4753","0.0398"
"59.8000","2.4795","0.0399"
"59.9000","2.4832","0.0400"
"60.0000","2.4872","0.0402"
"60.1000","2.4917","0.0403"
"60.2000","2.4963","0.0405"
"60.3000","2.5001","0.0406"
"60.4000","2.5035","0.0407"
"60.5000","2.5074","0.0409"
"60.6000","2.5120","0.0410"
"60.7000","2.5163","0.0412"
"60.8000","2.5207","0.0413"
"60.9000","2.5253","0.0415"
"61.0000","2.5297","0.0417"
"61.1000","2.5335","0.0418"
"61.2000","2.5372","0.0419"
"61.3000","2.5412","0.0421"
"61.4000","2.5455","0.0422"
"61.5000","2.5497","0.0424"
"61.6000","2.5533","0.0425"
"61.7000","2.5569","0.0426"
"61.8000","2.5612","0.0427"
"61.9000","2.5659","0.0429"
"62.0000","2.5704","0.0431"
"62.1000","2.5753","0.0433"
"62.2000","2.5797","0.0435"
"62.3000","2.5836","0.0436"
"62.4000","2.5872","0.0437"
"62.5000","2.5911","0.0438"
"62.6000","2.5956","0.0440"
"62.7000","2.6004","0.0442"
"62.8000","2.6043","0.0443"
"62.9000","2.6077","0.0444"
"63.0000","2.6116","0.0446"
"63.1000","2.6161","0.0447"
"63.2000","2.6206","0.0449"
"63.3000","2.6249","0.0451"
"63.4000","2.6295","0.0453"
"63.5000","2.6338","0.0454"
"63.6000","2.6377","0.0455"
"63.7000","2.6414","0.0457"
"63.8000","2.6455","0.0458"
"63.9000","2.6500","0.0460"
"64.0000","2.6541","0.0461"
"64.1000","2.6576","0.0462"
"64.2000","2.6613","0.0464"
"64.3000","2.6655","0.0465"
"64.4000","2.6701","0.0467"
"64.5000","2.6745","0.0469"
"64.6000","2.6790","0.0470"
"64.7000","2.6836","0.0472"
"64.8000","2.6877","0.0474"
"64.9000","2.6916","0.0475"
"65.0000","2.6956","0.0477"
"65.1000","2.7001","0.0478"
"65.2000","2.7046","0.0480"
"65.3000","2.7084","0.0481"
"65.4000","2.7118","0.0482"
"65.5000","2.7155","0.0484"
"65.6000","2.7198","0.0485"
"65.7000","2.7239","0.0487"
"65.8000","2.7281","0.0488"
"65.9000","2.7327","0.0490"
"66.0000","2.7373","0.0492"
"66.1000","2.7414","0.0493"
"66.2000","2.7454","0.0495"
"66.3000","2.7496","0.0496"
"66.4000","2.7543","0.0498"
"66.5000","2.7585","0.0500"
"66.6000","2.7622","0.0501"
"66.7000","2.7658","0.0502"
"66.8000","2.7701","0.0504"
"66.9000","2.7746","0.0506"
"67.0000","2.7790","0.0507"
"67.1000","2.7836","0.0509"
"67.2000","2.7882","0.0511"
"67.3000","2.7921","0.0512"
"67.4000","2.7958","0.0513"
"67.5000","2.7997","0.0515"
"67.6000","2.8042","0.0517"
"67.7000","2.8088","0.0519"
"67.8000","2.8125","0.0520"
"67.9000","2.8159","0.0521"
"68.0000","2.8197","0.0522"
"68.1000","2.8244","0.0524"
"68.2000","2.8288","0.0526"
"68.3000","2.8330","0.0527"
"68.4000","2.8376","0.0529"
"68.5000","2.8420","0.0531"
"68.6000","2.8460","0.0532"
"68.7000","2.8497","0.0534"
"68.8000","2.8537","0.0535"
"68.9000","2.8581","0.0537"
"69.0000","2.8623","0.0539"
"69.1000","2.8659","0.0540"
"69.2000","2.8695","0.0541"
"69.3000","2.8738","0.0543"
"69.4000","2.8783","0.0544"
"69.5000","2.8828","0.0546"
"69.6000","2.8875","0.0548"
"69.7000","2.8923","0.0550"
"69.8000","2.8963","0.0551"
"69.9000","2.9000","0.0553"
"70.0000","2.9038","0.0554"
"70.1000","2.9082","0.0556"
"70.2000","2.9128","0.0558"
"70.3000","2.9165","0.0559"
"70.4000","2.9199","0.0560"
"70.5000","2.9238","0.0561"
"70.6000","2.9286","0.0563"
"70.7000","2.9330","0.0565"
"70.8000","2.9373","0.0567"
"70.9000","2.9418","0.0569"
"71.0000","2.9461","0.0570"
"71.1000","2.9501","0.0572"
"71.2000","2.9539","0.0573"
"71.3000","2.9580","0.0574"
"71.4000","2.9624","0.0576"
"71.5000","2.9666","0.0578"
"71.6000","2.9702","0.0579"
"71.7000","2.9738","0.0580"
"71.8000","2.9781","0.0582"
"71.9000","2.9827","0.0584"
"72.0000","2.9870","0.0585"
"72.1000","2.9917","0.0587"
"72.2000","2.9963","0.0589"
"72.3000","3.0002","0.0590"
"72.4000","3.0039","0.0592"
"72.5000","3.0079","0.0593"
"72.6000","3.0124","0.0595"
"72.7000","3.0170","0.0597"
"72.8000","3.0209","0.0598"
"72.9000","3.0244","0.0600"
"73.0000","3.0282","0.0601"
"73.1000","3.0327","0.0603"
"73.2000","3.0369","0.0604"
"73.3000","3.0410","0.0606"
"73.4000","3.0455","0.0608"
"73.5000","3.0500","0.0610"
"73.6000","3.0540","0.0611"
"73.7000","3.0579","0.0613"
"73.8000","3.0622","0.0614"
"73.9000","3.0669","0.0616"
"74.0000","3.0712","0.0618"
"74.1000","3.0748","0.0619"
"74.2000","3.0784","0.0620"
"74.3000","3.0827","0.0622"
"74.4000","3.0872","0.0624"
"74.5000","3.0915","0.0626"
"74.6000","3.0960","0.0627"
"74.7000","3.1005","0.0629"
"74.8000","3.1046","0.0631"
"74.9000","3.1083","0.0632"
"75.0000","3.1123","0.0634"
"75.1000","3.1168","0.0636"
"75.2000","3.1213","0.0637"
"75.3000","3.1250","0.0639"
"75.4000","3.1284","0.0640"
"75.5000","3.1323","0.0641"
"75.6000","3.1368","0.0643"
"75.7000","3.1410","0.0645"
"75.8000","3.1453","0.0646"
"75.9000","3.1499","0.0648"
"76.0000","3.1545","0.0650"
"76.1000","3.1584","0.0652"
"76.2000","3.1621","0.0653"
"76.3000","3.1662","0.0655"
"76.4000","3.1707","0.0657"
"76.5000","3.1749","0.0658"
"76.6000","3.1785","0.0659"
"76.7000","3.1822","0.0661"
"76.8000","3.1865","0.0662"
"76.9000","3.1911","0.0664"
"77.0000","3.1954","0.0666"
"77.1000","3.2001","0.0668"
"77.2000","3.2046","0.0670"
"77.3000","3.2086","0.0671"
"77.4000","3.2124","0.0673"
"77.5000","3.2164","0.0674"
"77.6000","3.2209","0.0676"
"77.7000","3.2255","0.0678"
"77.8000","3.2294","0.0680"
"77.9000","3.2327","0.0681"
"78.0000","3.2364","0.0682"
"78.1000","3.2409","0.0684"
"78.2000","3.2452","0.0686"
"78.3000","3.2496","0.0687"
"78.4000","3.2544","0.0690"
"78.5000","3.2589","0.0692"
"78.6000","3.2628","0.0693"
"78.7000","3.2666","0.0694"
"78.8000","3.2708","0.0696"
"78.9000","3.2752","0.0698"
"79.0000","3.2792","0.0699"
"79.1000","3.2825","0.0700"
"79.2000","3.2860","0.0702"
"79.3000","3.2901","0.0703"
"79.4000","3.2947","0.0705"
"79.5000","3.2991","0.0707"
"79.6000","3.3038","0.0709"
"79.7000","3.3086","0.0711"
"79.8000","3.3128","0.0713"
"79.9000","3.3166","0.0714"
"80.0000","3.3205","0.0716"
"80.1000","3.3251","0.0718"
"80.2000","3.3297","0.0719"
"80.3000","3.3333","0.0721"
"80.4000","3.3367","0.0722"
"80.5000","3.3405","0.0723"
"80.6000","3.3451","0.0725"
"80.7000","3.3496","0.0727"
"80.8000","3.3538","0.0729"
"80.9000","3.3584","0.0731"
"81.0000","3.3628","0.0733"
"81.1000","3.3668","0.0734"
"81.2000","3.3706","0.0735"
"81.3000","3.3745","0.0737"
"81.4000","3.3789","0.0739"
"81.5000","3.3831","0.0740"
"81.6000","3.3868","0.0742"
"81.7000","3.3904","0.0743"
"81.8000","3.3949","0.0745"
"81.9000","3.3997","0.0747"
"82.0000","3.4043","0.0749"
