Time,Displacement,Force
(s),(mm),(kN)
"104.3000","2.6102","0.0379"
"104.4000","2.6129","0.0380"
"104.5000","2.6153","0.0380"
"104.6000","2.6177","0.0381"
"104.7000","2.6200","0.0382"
"104.8000","2.6225","0.0382"
"104.9000","2.6250","0.0383"
"105.0000","2.6278","0.0383"
"105.1000","2.6305","0.0385"
"105.2000","2.6331","0.0385"
"105.3000","2.6354","0.0386"
"105.4000","2.6375","0.0386"
"105.5000","2.6396","0.0386"
"105.6000","2.6419","0.0387"
"105.7000","2.6444","0.0388"
"105.8000","2.6473","0.0389"
"105.9000","2.6500","0.0389"
"106.0000","2.6527","0.0390"
"106.1000","2.6553","0.0391"
"106.2000","2.6579","0.0391"
"106.3000","2.6605","0.0392"
"106.4000","2.6632","0.0393"
"106.5000","2.6657","0.0394"
"106.6000","2.6682","0.0394"
"106.7000","2.6705","0.0395"
"106.8000","2.6727","0.0396"
"106.9000","2.6750","0.0396"
"107.0000","2.6775","0.0397"
"107.1000","2.6802","0.0397"
"107.2000","2.6829","0.0398"
"107.3000","2.6853","0.0399"
"107.4000","2.6876","0.0399"
"107.5000","2.6898","0.0400"
"107.6000","2.6920","0.0400"
"107.7000","2.6943","0.0401"
"107.8000","2.6969","0.0402"
"107.9000","2.6996","0.0403"
"108.0000","2.7023","0.0403"
"108.1000","2.7048","0.0404"
"108.2000","2.7074","0.0405"
"108.3000","2.7100","0.0405"
"108.4000","2.7127","0.0406"
"108.5000","2.7154","0.0407"
"108.6000","2.7179","0.0407"
"108.7000","2.7203","0.0408"
"108.8000","2.7226","0.0409"
"108.9000","2.7249","0.0409"
"109.0000","2.7273","0.0410"
"109.1000","2.7299","0.0411"
"109.2000","2.7326","0.0411"
"109.3000","2.7353","0.0412"
"109.4000","2.7379","0.0413"
"109.5000","2.7402","0.0413"
"109.6000","2.7423","0.0414"
"109.7000","2.7445","0.0414"
"109.8000","2.7469","0.0415"
"109.9000","2.7495","0.0416"
"110.0000","2.7524","0.0416"
"110.1000","2.7550","0.0417"
"110.2000","2.7576","0.0418"
"110.3000","2.7601","0.0419"
"110.4000","2.7628","0.0419"
"110.5000","2.7655","0.0420"
"110.6000","2.7681","0.0421"
"110.7000","2.7704","0.0421"
"110.8000","2.7727","0.0422"
"110.9000","2.7750","0.0422"
"111.0000","2.7773","0.0423"
"111.1000","2.7799","0.0424"
"111.2000","2.7826","0.0424"
"111.3000","2.7854","0.0425"
"111.4000","2.7881","0.0426"
"111.5000","2.7907","0.0427"
"111.6000","2.7928","0.0427"
"111.7000","2.7949","0.0428"
"111.8000","2.7971","0.0428"
"111.9000","2.7995","0.0429"
"112.0000","2.8022","0.0430"
"112.1000","2.8050","0.0430"
"112.2000","2.8075","0.0431"
"112.3000","2.8098","0.0432"
"112.4000","2.8123","0.0432"
"112.5000","2.8149","0.0433"
"112.6000","2.8176","0.0434"
"112.7000","2.8203","0.0435"
"112.8000","2.8228","0.0435"
"112.9000","2.8252","0.0436"
"113.0000","2.8275","0.0436"
"113.1000","2.8299","0.0437"
"113.2000","2.8324","0.0438"
"113.3000","2.8350","0.0438"
"113.4000","2.8377","0.0439"
"113.5000","2.8404","0.0440"
"113.6000","2.8429","0.0441"
"113.7000","2.8452","0.0441"
"113.8000","2.8473","0.0441"
"113.9000","2.8495","0.0442"
"114.0000","2.8518","0.0443"
"114.1000","2.8545","0.0443"
"114.2000","2.8573","0.0444"
"114.3000","2.8599","0.0445"
"114.4000","2.8625","0.0446"
"114.5000","2.8651","0.0446"
"114.6000","2.8679","0.0447"
"114.7000","2.8706","0.0448"
"114.8000","2.8731","0.0449"
"114.9000","2.8755","0.0449"
"115.0000","2.8779","0.0450"
"115.1000","2.8802","0.0450"
"115.2000","2.8826","0.0451"
"115.3000","2.8851","0.0452"
"115.4000","2.8878","0.0452"
"115.5000","2.8904","0.0453"
"115.6000","2.8929","0.0454"
"115.7000","2.8952","0.0454"
"115.8000","2.8974","0.0455"
"115.9000","2.8995","0.0455"
"116.0000","2.9018","0.0456"
"116.1000","2.9042","0.0456"
"116.2000","2.9069","0.0457"
"116.3000","2.9097","0.0458"
"116.4000","2.9122","0.0459"
"116.5000","2.9146","0.0459"
"116.6000","2.9171","0.0460"
"116.7000","2.9198","0.0461"
"116.8000","2.9225","0.0461"
"116.9000","2.9253","0.0462"
"117.0000","2.9279","0.0463"
"117.1000","2.9303","0.0464"
"117.2000","2.9326","0.0464"
"117.3000","2.9349","0.0465"
"117.4000","2.9374","0.0465"
"117.5000","2.9401","0.0466"
"117.6000","2.9429","0.0467"
"117.7000","2.9456","0.0468"
"117.8000","2.9480","0.0468"
"117.9000","2.9501","0.0469"
"118.0000","2.9522","0.0469"
"118.1000","2.9545","0.0470"
"118.2000","2.9571","0.0470"
"118.3000","2.9598","0.0471"
"118.4000","2.9625","0.0472"
"118.5000","2.9651","0.0473"
"118.6000","2.9678","0.0474"
"118.7000","2.9705","0.0474"
"118.8000","2.9732","0.0475"
"118.9000","2.9758","0.0476"
"119.0000","2.9781","0.0476"
"119.1000","2.9804","0.0477"
"119.2000","2.9828","0.0478"
"119.3000","2.9851","0.0478"
"119.4000","2.9874","0.0479"
"119.5000","2.9900","0.0479"
"119.6000","2.9927","0.0480"
"119.7000","2.9955","0.0481"
"119.8000","2.9980","0.0482"
"119.9000","3.0003","0.0482"
"120.0000","3.0024","0.0483"
"120.1000","3.0045","0.0483"
"120.2000","3.0069","0.0484"
"120.3000","3.0094","0.0485"
"120.4000","3.0122","0.0485"
"120.5000","3.0149","0.0486"
"120.6000","3.0174","0.0487"
"120.7000","3.0198","0.0487"
"120.8000","3.0224","0.0488"
"120.9000","3.0252","0.0489"
"121.0000","3.0279","0.0490"
"121.1000","3.0305","0.0491"
"121.2000","3.0329","0.0491"
"121.3000","3.0352","0.0492"
"121.4000","3.0375","0.0492"
"121.5000","3.0399","0.0493"
"121.6000","3.0425","0.0494"
"121.7000","3.0453","0.0495"
"121.8000","3.0481","0.0495"
"121.9000","3.0506","0.0496"
"122.0000","3.0529","0.0497"
"122.1000","3.0550","0.0497"
"122.2000","3.0572","0.0497"
"122.3000","3.0594","0.0498"
"122.4000","3.0620","0.0499"
"122.5000","3.0647","0.0500"
"122.6000","3.0674","0.0500"
"122.7000","3.0698","0.0501"
"122.8000","3.0723","0.0502"
"122.9000","3.0749","0.0502"
"123.0000","3.0776","0.0503"
"123.1000","3.0802","0.0504"
"123.2000","3.0826","0.0504"
"123.3000","3.0850","0.0505"
"123.4000","3.0873","0.0506"
"123.5000","3.0898","0.0506"
"123.6000","3.0923","0.0507"
"123.7000","3.0950","0.0508"
"123.8000","3.0978","0.0508"
"123.9000","3.1005","0.0509"
"124.0000","3.1029","0.0510"
"124.1000","3.1051","0.0510"
"124.2000","3.1072","0.0510"
"124.3000","3.1094","0.0511"
"124.4000","3.1118","0.0512"
"124.5000","3.1144","0.0513"
"124.6000","3.1173","0.0514"
"124.7000","3.1200","0.0514"
"124.8000","3.1225","0.0515"
"124.9000","3.1251","0.0516"
"125.0000","3.1278","0.0516"
"125.1000","3.1305","0.0517"
"125.2000","3.1331","0.0518"
"125.3000","3.1356","0.0518"
"125.4000","3.1380","0.0519"
"125.5000","3.1403","0.0520"
"125.6000","3.1426","0.0520"
"125.7000","3.1449","0.0521"
"125.8000","3.1475","0.0521"
"125.9000","3.1503","0.0522"
"126.0000","3.1530","0.0523"
"126.1000","3.1554","0.0524"
"126.2000","3.1576","0.0524"
"126.3000","3.1597","0.0525"
"126.4000","3.1619","0.0525"
"126.5000","3.1644","0.0525"
"126.6000","3.1672","0.0527"
"126.7000","3.1700","0.0527"
"126.8000","3.1726","0.0528"
"126.9000","3.1750","0.0529"
"127.0000","3.1776","0.0529"
"127.1000","3.1803","0.0530"
"127.2000","3.1830","0.0531"
"127.3000","3.1855","0.0532"
"127.4000","3.1879","0.0532"
"127.5000","3.1902","0.0533"
"127.6000","3.1925","0.0533"
"127.7000","3.1948","0.0534"
"127.8000","3.1972","0.0534"
"127.9000","3.1999","0.0535"
"128.0000","3.2026","0.0536"
"128.1000","3.2053","0.0537"
"128.2000","3.2078","0.0538"
"128.3000","3.2100","0.0538"
"128.4000","3.2122","0.0538"
"128.5000","3.2144","0.0539"
"128.6000","3.2169","0.0540"
"128.7000","3.2196","0.0540"
"128.8000","3.2224","0.0541"
"128.9000","3.2249","0.0542"
"129.0000","3.2273","0.0542"
"129.1000","3.2299","0.0543"
"129.2000","3.2326","0.0544"
"129.3000","3.2354","0.0545"
"129.4000","3.2380","0.0545"
"129.5000","3.2404","0.0546"
"129.6000","3.2427","0.0546"
"129.7000","3.2450","0.0547"
"129.8000","3.2474","0.0548"
"129.9000","3.2499","0.0548"
"130.0000","3.2527","0.0549"
"130.1000","3.2555","0.0550"
"130.2000","3.2581","0.0550"
"130.3000","3.2605","0.0551"
"130.4000","3.2626","0.0552"
"130.5000","3.2648","0.0552"
"130.6000","3.2670","0.0553"
"130.7000","3.2694","0.0553"
"130.8000","3.2722","0.0554"
"130.9000","3.2750","0.0555"
"131.0000","3.2776","0.0556"
"131.1000","3.2801","0.0557"
"131.2000","3.2826","0.0557"
"131.3000","3.2854","0.0558"
"131.4000","3.2881","0.0559"
"131.5000","3.2906","0.0559"
"131.6000","3.2930","0.0560"
"131.7000","3.2953","0.0560"
"131.8000","3.2976","0.0561"
"131.9000","3.2999","0.0561"
"132.0000","3.3025","0.0562"
"132.1000","3.3052","0.0563"
"132.2000","3.3079","0.0564"
"132.3000","3.3104","0.0564"
"132.4000","3.3126","0.0565"
"132.5000","3.3147","0.0565"
"132.6000","3.3169","0.0565"
"132.7000","3.3193","0.0566"
"132.8000","3.3220","0.0567"
"132.9000","3.3248","0.0568"
"133.0000","3.3275","0.0568"
"133.1000","3.3300","0.0569"
"133.2000","3.3325","0.0569"
"133.3000","3.3350","0.0570"
"133.4000","3.3378","0.0571"
"133.5000","3.3405","0.0572"
"133.6000","3.3430","0.0572"
"133.7000","3.3454","0.0573"
"133.8000","3.3477","0.0573"
"133.9000","3.3500","0.0574"
"134.0000","3.3523","0.0574"
"134.1000","3.3549","0.0575"
"134.2000","3.3576","0.0576"
"134.3000","3.3603","0.0577"
"134.4000","3.3629","0.0577"
"134.5000","3.3652","0.0578"
"134.6000","3.3674","0.0578"
"134.7000","3.3696","0.0579"
"134.8000","3.3720","0.0580"
"134.9000","3.3747","0.0580"
"135.0000","3.3775","0.0581"
"135.1000","3.3802","0.0581"
"135.2000","3.3826","0.0582"
"135.3000","3.3851","0.0583"
"135.4000","3.3877","0.0584"
"135.5000","3.3904","0.0584"
"135.6000","3.3930","0.0585"
"135.7000","3.3953","0.0585"
"135.8000","3.3977","0.0586"
"135.9000","3.4000","0.0586"
"136.0000","3.4024","0.0587"
"136.1000","3.4049","0.0587"
"136.2000","3.4075","0.0588"
"136.3000","3.4103","0.0588"
"136.4000","3.4130","0.0589"
"136.5000","3.4155","0.0590"
"136.6000","3.4178","0.0590"
"136.7000","3.4199","0.0590"
"136.8000","3.4221","0.0591"
"136.9000","3.4244","0.0591"
"137.0000","3.4270","0.0592"
"137.1000","3.4298","0.0593"
"137.2000","3.4324","0.0593"
"137.3000","3.4348","0.0594"
"137.4000","3.4372","0.0594"
"137.5000","3.4399","0.0595"
"137.6000","3.4427","0.0596"
"137.7000","3.4455","0.0597"
"137.8000","3.4480","0.0597"
"137.9000","3.4504","0.0598"
"138.0000","3.4527","0.0598"
"138.1000","3.4550","0.0599"
"138.2000","3.4575","0.0599"
"138.3000","3.4600","0.0600"
"138.4000","3.4628","0.0601"
"138.5000","3.4655","0.0602"
"138.6000","3.4680","0.0602"
"138.7000","3.4702","0.0603"
"138.8000","3.4724","0.0603"
"138.9000","3.4747","0.0604"
"139.0000","3.4771","0.0604"
"139.1000","3.4798","0.0605"
"139.2000","3.4824","0.0606"
"139.3000","3.4850","0.0606"
"139.4000","3.4874","0.0607"
"139.5000","3.4900","0.0608"
"139.6000","3.4928","0.0608"
"139.7000","3.4955","0.0609"
"139.8000","3.4980","0.0610"
"139.9000","3.5004","0.0610"
"140.0000","3.5027","0.0611"
"140.1000","3.5050","0.0611"
"140.2000","3.5073","0.0612"
"140.3000","3.5098","0.0612"
"140.4000","3.5124","0.0613"
"140.5000","3.5152","0.0614"
"140.6000","3.5178","0.0615"
"140.7000","3.5202","0.0615"
"140.8000","3.5224","0.0616"
"140.9000","3.5245","0.0616"
"141.0000","3.5267","0.0617"
"141.1000","3.5291","0.0617"
"141.2000","3.5319","0.0618"
"141.3000","3.5347","0.0619"
"141.4000","3.5373","0.0619"
"141.5000","3.5399","0.0620"
"141.6000","3.5424","0.0621"
"141.7000","3.5452","0.0621"
"141.8000","3.5479","0.0622"
"141.9000","3.5506","0.0623"
"142.0000","3.5530","0.0624"
"142.1000","3.5553","0.0624"
"142.2000","3.5577","0.0625"
"142.3000","3.5600","0.0625"
"142.4000","3.5624","0.0626"
"142.5000","3.5651","0.0626"
"142.6000","3.5678","0.0627"
"142.7000","3.5704","0.0628"
"142.8000","3.5729","0.0628"
"142.9000","3.5750","0.0629"
"143.0000","3.5772","0.0629"
"143.1000","3.5795","0.0630"
"143.2000","3.5820","0.0630"
"143.3000","3.5849","0.0631"
"143.4000","3.5876","0.0632"
"143.5000","3.5902","0.0633"
"143.6000","3.5927","0.0633"
"143.7000","3.5953","0.0634"
"143.8000","3.5980","0.0635"
"143.9000","3.6005","0.0636"
"144.0000","3.6029","0.0636"
"144.1000","3.6053","0.0637"
"144.2000","3.6076","0.0637"
"144.3000","3.6099","0.0638"
"144.4000","3.6123","0.0638"
"144.5000","3.6149","0.0639"
"144.6000","3.6177","0.0640"
"144.7000","3.6205","0.0640"
"144.8000","3.6231","0.0641"
"144.9000","3.6253","0.0641"
"145.0000","3.6274","0.0642"
"145.1000","3.6296","0.0642"
"145.2000","3.6320","0.0643"
"145.3000","3.6345","0.0643"
"145.4000","3.6373","0.0644"
"145.5000","3.6400","0.0645"
"145.6000","3.6425","0.0646"
"145.7000","3.6449","0.0646"
"145.8000","3.6474","0.0647"
"145.9000","3.6501","0.0648"
"146.0000","3.6528","0.0648"
"146.1000","3.6554","0.0649"
"146.2000","3.6578","0.0650"
"146.3000","3.6601","0.0650"
"146.4000","3.6625","0.0651"
"146.5000","3.6649","0.0651"
"146.6000","3.6676","0.0652"
"146.7000","3.6703","0.0653"
"146.8000","3.6730","0.0653"
"146.9000","3.6755","0.0654"
"147.0000","3.6777","0.0655"
"147.1000","3.6799","0.0655"
"147.2000","3.6821","0.0655"
"147.3000","3.6844","0.0656"
"147.4000","3.6869","0.0657"
"147.5000","3.6896","0.0657"
"147.6000","3.6922","0.0658"
"147.7000","3.6947","0.0659"
"147.8000","3.6972","0.0659"
"147.9000","3.7000","0.0660"
"148.0000","3.7028","0.0661"
"148.1000","3.7056","0.0662"
"148.2000","3.7081","0.0662"
"148.3000","3.7105","0.0663"
"148.4000","3.7128","0.0663"
"148.5000","3.7151","0.0664"
"148.6000","3.7175","0.0664"
"148.7000","3.7202","0.0665"
"148.8000","3.7229","0.0666"
"148.9000","3.7254","0.0666"
"149.0000","3.7278","0.0667"
"149.1000","3.7301","0.0667"
"149.2000","3.7323","0.0668"
"149.3000","3.7345","0.0668"
"149.4000","3.7369","0.0669"
"149.5000","3.7396","0.0670"
"149.6000","3.7424","0.0670"
"149.7000","3.7450","0.0671"
"149.8000","3.7474","0.0672"
"149.9000","3.7500","0.0672"
"150.0000","3.7527","0.0673"
"150.1000","3.7554","0.0674"
"150.2000","3.7580","0.0674"
"150.3000","3.7604","0.0675"
"150.4000","3.7628","0.0675"
"150.5000","3.7651","0.0676"
"150.6000","3.7674","0.0676"
"150.7000","3.7698","0.0677"
"150.8000","3.7724","0.0678"
"150.9000","3.7751","0.0679"
"151.0000","3.7778","0.0679"
"151.1000","3.7803","0.0680"
"151.2000","3.7826","0.0680"
"151.3000","3.7847","0.0681"
"151.4000","3.7869","0.0681"
"151.5000","3.7894","0.0682"
"151.6000","3.7920","0.0682"
"151.7000","3.7948","0.0683"
"151.8000","3.7974","0.0684"
"151.9000","3.7999","0.0685"
"152.0000","3.8025","0.0685"
"152.1000","3.8053","0.0686"
"152.2000","3.8080","0.0687"
"152.3000","3.8105","0.0687"
"152.4000","3.8128","0.0688"
"152.5000","3.8151","0.0688"
"152.6000","3.8174","0.0689"
"152.7000","3.8198","0.0689"
"152.8000","3.8224","0.0690"
"152.9000","3.8250","0.0691"
"153.0000","3.8277","0.0691"
"153.1000","3.8302","0.0692"
"153.2000","3.8326","0.0692"
"153.3000","3.8349","0.0693"
"153.4000","3.8371","0.0693"
"153.5000","3.8394","0.0694"
"153.6000","3.8419","0.0695"
"153.7000","3.8447","0.0695"
"153.8000","3.8474","0.0696"
"153.9000","3.8500","0.0697"
"154.0000","3.8524","0.0697"
"154.1000","3.8550","0.0698"
"154.2000","3.8577","0.0699"
"154.3000","3.8604","0.0700"
"154.4000","3.8630","0.0700"
"154.5000","3.8655","0.0701"
"154.6000","3.8677","0.0701"
"154.7000","3.8701","0.0702"
"154.8000","3.8725","0.0702"
"154.9000","3.8751","0.0703"
"155.0000","3.8778","0.0704"
"155.1000","3.8806","0.0704"
"155.2000","3.8832","0.0705"
"155.3000","3.8855","0.0706"
"155.4000","3.8876","0.0706"
"155.5000","3.8897","0.0706"
"155.6000","3.8920","0.0707"
"155.7000","3.8945","0.0707"
"155.8000","3.8973","0.0708"
"155.9000","3.9000","0.0709"
"156.0000","3.9026","0.0710"
"156.1000","3.9051","0.0710"
"156.2000","3.9077","0.0711"
"156.3000","3.9103","0.0712"
"156.4000","3.9129","0.0712"
"156.5000","3.9153","0.0713"
"156.6000","3.9177","0.0713"
"156.7000","3.9199","0.0714"
"156.8000","3.9222","0.0714"
"156.9000","3.9246","0.0715"
"157.0000","3.9272","0.0715"
"157.1000","3.9300","0.0716"
"157.2000","3.9328","0.0717"
"157.3000","3.9354","0.0718"
"157.4000","3.9377","0.0718"
"157.5000","3.9399","0.0718"
"157.6000","3.9421","0.0719"
"157.7000","3.9444","0.0719"
"157.8000","3.9471","0.0720"
"157.9000","3.9499","0.0721"
"158.0000","3.9526","0.0722"
"158.1000","3.9550","0.0722"
"158.2000","3.9575","0.0723"
"158.3000","3.9601","0.0723"
"158.4000","3.9629","0.0724"
"158.5000","3.9656","0.0725"
"158.6000","3.9682","0.0726"
"158.7000","3.9706","0.0726"
"158.8000","3.9729","0.0726"
"158.9000","3.9751","0.0727"
"159.0000","3.9774","0.0727"
"159.1000","3.9800","0.0728"
"159.2000","3.9827","0.0729"
"159.3000","3.9854","0.0730"
"159.4000","3.9879","0.0730"
"159.5000","3.9902","0.0731"
"159.6000","3.9923","0.0731"
"159.7000","3.9945","0.0731"
"159.8000","3.9968","0.0732"
"159.9000","3.9994","0.0733"
"160.0000","4.0022","0.0733"
"160.1000","4.0049","0.0734"
"160.2000","4.0074","0.0735"
"160.3000","4.0099","0.0735"
"160.4000","4.0126","0.0736"
"160.5000","4.0153","0.0737"
"160.6000","4.0179","0.0737"
"160.7000","4.0203","0.0738"
"160.8000","4.0226","0.0738"
"160.9000","4.0249","0.0739"
"161.0000","4.0273","0.0739"
"161.1000","4.0298","0.0740"
"161.2000","4.0325","0.0741"
"161.3000","4.0354","0.0741"
"161.4000","4.0382","0.0742"
"161.5000","4.0406","0.0743"
"161.6000","4.0428","0.0743"
"161.7000","4.0449","0.0743"
"161.8000","4.0470","0.0744"
"161.9000","4.0494","0.0744"
"162.0000","4.0521","0.0745"
"162.1000","4.0549","0.0746"
"162.2000","4.0576","0.0747"
"162.3000","4.0600","0.0747"
"162.4000","4.0625","0.0748"
"162.5000","4.0652","0.0748"
"162.6000","4.0678","0.0749"
"162.7000","4.0704","0.0750"
"162.8000","4.0729","0.0750"
"162.9000","4.0754","0.0751"
"163.0000","4.0777","0.0751"
"163.1000","4.0800","0.0752"
"163.2000","4.0824","0.0752"
"163.3000","4.0851","0.0753"
"163.4000","4.0877","0.0754"
"163.5000","4.0904","0.0754"
"163.6000","4.0928","0.0755"
"163.7000","4.0951","0.0755"
"163.8000","4.0972","0.0756"
"163.9000","4.0994","0.0756"
"164.0000","4.1018","0.0757"
"164.1000","4.1045","0.0758"
"164.2000","4.1073","0.0758"
"164.3000","4.1099","0.0759"
"164.4000","4.1124","0.0760"
"164.5000","4.1149","0.0760"
"164.6000","4.1176","0.0761"
"164.7000","4.1203","0.0761"
"164.8000","4.1229","0.0762"
"164.9000","4.1254","0.0763"
"165.0000","4.1278","0.0763"
"165.1000","4.1301","0.0764"
"165.2000","4.1324","0.0764"
"165.3000","4.1348","0.0765"
"165.4000","4.1376","0.0765"
"165.5000","4.1403","0.0766"
"165.6000","4.1430","0.0767"
"165.7000","4.1453","0.0767"
"165.8000","4.1474","0.0768"
"165.9000","4.1496","0.0768"
"166.0000","4.1518","0.0768"
"166.1000","4.1543","0.0769"
"166.2000","4.1570","0.0770"
"166.3000","4.1599","0.0771"
"166.4000","4.1625","0.0771"
"166.5000","4.1650","0.0772"
"166.6000","4.1676","0.0772"
"166.7000","4.1703","0.0773"
"166.8000","4.1731","0.0774"
"166.9000","4.1756","0.0774"
"167.0000","4.1780","0.0775"
"167.1000","4.1802","0.0775"
"167.2000","4.1825","0.0776"
"167.3000","4.1848","0.0776"
"167.4000","4.1873","0.0777"
"167.5000","4.1899","0.0777"
"167.6000","4.1926","0.0778"
"167.7000","4.1952","0.0779"
"167.8000","4.1976","0.0779"
"167.9000","4.1998","0.0780"
"168.0000","4.2020","0.0780"
"168.1000","4.2043","0.0781"
"168.2000","4.2069","0.0781"
"168.3000","4.2099","0.0782"
"168.4000","4.2128","0.0783"
"168.5000","4.2154","0.0783"
"168.6000","4.2179","0.0784"
"168.7000","4.2205","0.0785"
"168.8000","4.2231","0.0785"
"168.9000","4.2256","0.0786"
"169.0000","4.2280","0.0786"
"169.1000","4.2304","0.0787"
"169.2000","4.2327","0.0787"
"169.3000","4.2350","0.0788"
"169.4000","4.2374","0.0788"
"169.5000","4.2400","0.0789"
"169.6000","4.2428","0.0790"
"169.7000","4.2455","0.0790"
"169.8000","4.2481","0.0791"
"169.9000","4.2504","0.0791"
"170.0000","4.2526","0.0792"
"170.1000","4.2547","0.0792"
"170.2000","4.2570","0.0793"
"170.3000","4.2596","0.0793"
"170.4000","4.2623","0.0794"
"170.5000","4.2649","0.0795"
"170.6000","4.2673","0.0795"
"170.7000","4.2698","0.0796"
"170.8000","4.2723","0.0796"
"170.9000","4.2750","0.0797"
"171.0000","4.2777","0.0798"
"171.1000","4.2803","0.0798"
"171.2000","4.2827","0.0799"
"171.3000","4.2851","0.0799"
"171.4000","4.2875","0.0800"
"171.5000","4.2899","0.0800"
"171.6000","4.2925","0.0801"
"171.7000","4.2952","0.0802"
"171.8000","4.2980","0.0803"
"171.9000","4.3006","0.0803"
"172.0000","4.3029","0.0804"
"172.1000","4.3050","0.0804"
"172.2000","4.3071","0.0804"
"172.3000","4.3093","0.0805"
"172.4000","4.3119","0.0805"
"172.5000","4.3147","0.0806"
"172.6000","4.3173","0.0807"
"172.7000","4.3198","0.0807"
"172.8000","4.3224","0.0808"
"172.9000","4.3251","0.0809"
"173.0000","4.3279","0.0809"
"173.1000","4.3306","0.0810"
"173.2000","4.3330","0.0810"
"173.3000","4.3354","0.0811"
"173.4000","4.3376","0.0811"
"173.5000","4.3400","0.0812"
"173.6000","4.3425","0.0812"
"173.7000","4.3451","0.0813"
"173.8000","4.3478","0.0814"
"173.9000","4.3504","0.0814"
"174.0000","4.3528","0.0815"
"174.1000","4.3551","0.0815"
"174.2000","4.3573","0.0815"
"174.3000","4.3595","0.0816"
"174.4000","4.3618","0.0817"
"174.5000","4.3645","0.0817"
"174.6000","4.3674","0.0818"
"174.7000","4.3700","0.0819"
"174.8000","4.3725","0.0819"
"174.9000","4.3750","0.0820"
"175.0000","4.3777","0.0820"
"175.1000","4.3804","0.0821"
"175.2000","4.3830","0.0822"
"175.3000","4.3856","0.0822"
"175.4000","4.3880","0.0823"
"175.5000","4.3902","0.0823"
"175.6000","4.3925","0.0823"
"175.7000","4.3949","0.0824"
"175.8000","4.3974","0.0825"
"175.9000","4.4002","0.0825"
"176.0000","4.4029","0.0826"
"176.1000","4.4053","0.0826"
"176.2000","4.4075","0.0827"
"176.3000","4.4097","0.0827"
"176.4000","4.4119","0.0828"
"176.5000","4.4143","0.0828"
"176.6000","4.4171","0.0829"
"176.7000","4.4199","0.0830"
"176.8000","4.4225","0.0830"
"176.9000","4.4250","0.0831"
"177.0000","4.4276","0.0831"
"177.1000","4.4303","0.0832"
"177.2000","4.4330","0.0833"
"177.3000","4.4355","0.0833"
"177.4000","4.4378","0.0834"
"177.5000","4.4401","0.0834"
"177.6000","4.4424","0.0834"
"177.7000","4.4448","0.0835"
"177.8000","4.4473","0.0836"
"177.9000","4.4500","0.0836"
"178.0000","4.4528","0.0837"
"178.1000","4.4554","0.0838"
"178.2000","4.4578","0.0838"
"178.3000","4.4600","0.0838"
"178.4000","4.4622","0.0839"
"178.5000","4.4644","0.0839"
"178.6000","4.4669","0.0840"
"178.7000","4.4696","0.0840"
"178.8000","4.4724","0.0841"
"178.9000","4.4750","0.0842"
"179.0000","4.4774","0.0842"
"179.1000","4.4800","0.0843"
"179.2000","4.4826","0.0843"
"179.3000","4.4853","0.0844"
"179.4000","4.4879","0.0845"
"179.5000","4.4904","0.0845"
"179.6000","4.4927","0.0846"
"179.7000","4.4950","0.0846"
"179.8000","4.4975","0.0846"
"179.9000","4.5000","0.0847"
"180.0000","4.5027","0.0848"
"180.1000","4.5054","0.0848"
"180.2000","4.5080","0.0849"
"180.3000","4.5104","0.0849"
"180.4000","4.5125","0.0850"
"180.5000","4.5147","0.0850"
"180.6000","4.5169","0.0850"
"180.7000","4.5195","0.0851"
"180.8000","4.5223","0.0852"
"180.9000","4.5249","0.0852"
"181.0000","4.5275","0.0853"
"181.1000","4.5301","0.0854"
"181.2000","4.5327","0.0854"
"181.3000","4.5355","0.0855"
"181.4000","4.5382","0.0855"
"181.5000","4.5406","0.0856"
"181.6000","4.5430","0.0856"
"181.7000","4.5453","0.0857"
"181.8000","4.5475","0.0857"
"181.9000","4.5499","0.0858"
"182.0000","4.5526","0.0858"
"182.1000","4.5554","0.0859"
"182.2000","4.5581","0.0860"
"182.3000","4.5605","0.0860"
"182.4000","4.5627","0.0860"
"182.5000","4.5649","0.0861"
"182.6000","4.5670","0.0861"
"182.7000","4.5694","0.0861"
"182.8000","4.5720","0.0862"
"182.9000","4.5749","0.0863"
"183.0000","4.5777","0.0864"
"183.1000","4.5802","0.0864"
"183.2000","4.5826","0.0865"
"183.3000","4.5851","0.0865"
"183.4000","4.5878","0.0866"
"183.5000","4.5904","0.0866"
"183.6000","4.5929","0.0867"
"183.7000","4.5952","0.0867"
"183.8000","4.5975","0.0868"
"183.9000","4.5998","0.0868"
"184.0000","4.6021","0.0869"
"184.1000","4.6046","0.0869"
"184.2000","4.6073","0.0870"
"184.3000","4.6101","0.0871"
"184.4000","4.6127","0.0871"
"184.5000","4.6151","0.0872"
"184.6000","4.6173","0.0872"
"184.7000","4.6195","0.0872"
"184.8000","4.6219","0.0873"
"184.9000","4.6246","0.0873"
"185.0000","4.6275","0.0874"
"185.1000","4.6302","0.0875"
"185.2000","4.6326","0.0875"
"185.3000","4.6351","0.0876"
"185.4000","4.6377","0.0876"
"185.5000","4.6405","0.0877"
"185.6000","4.6430","0.0878"
"185.7000","4.6454","0.0878"
"185.8000","4.6478","0.0878"
"185.9000","4.6500","0.0879"
"186.0000","4.6524","0.0879"
"186.1000","4.6548","0.0880"
"186.2000","4.6575","0.0880"
"186.3000","4.6603","0.0881"
"186.4000","4.6632","0.0882"
